D[m],Cc,Cs,L [mm],M [Nmm],N [N],As
0.836724998,1.5,1,1,0.666666667,0.666666667,0.695026222
0.836814899,0.5,1.2,1,0.666666667,0.666666667,0.695026222
0.842421517,0.75,1.2,1,0.666666667,0.666666667,0.695026222
0.842601003,1,1.2,1,0.666666667,0.666666667,0.695026222
0.838126697,1.25,1.2,1,0.666666667,0.666666667,0.695026222
0.837180065,1.5,1.2,1,0.666666667,0.666666667,0.695026222
0.841144896,0.5,1.4,1,0.666666667,0.666666667,0.695026222
0.840607788,0.75,1.4,1,0.666666667,0.666666667,0.695026222
0.836561742,1,1.4,1,0.666666667,0.666666667,0.695026222
0.836038787,1.25,1.4,1,0.666666667,0.666666667,0.695026222
0.84032714,1.5,1.4,1,0.666666667,0.666666667,0.695026222
0.841589819,0.5,0.6,1.2,0.666666667,0.666666667,0.695026222
0.83601199,0.75,0.6,1.2,0.666666667,0.666666667,0.695026222
0.839163559,1,0.6,1.2,0.666666667,0.666666667,0.695026222
0.839126164,1.25,0.6,1.2,0.666666667,0.666666667,0.695026222
0.83701521,1.5,0.6,1.2,0.666666667,0.666666667,0.695026222
0.847035552,0.5,0.8,1.2,0.666666667,0.666666667,0.695026222
0.838880422,0.75,0.8,1.2,0.666666667,0.666666667,0.695026222
0.843444641,1,0.8,1.2,0.666666667,0.666666667,0.695026222
0.83760782,1.25,0.8,1.2,0.666666667,0.666666667,0.695026222
0.835281977,1.5,0.8,1.2,0.666666667,0.666666667,0.695026222
0.840815493,0.5,1,1.2,0.666666667,0.666666667,0.695026222
0.838485652,0.75,1,1.2,0.666666667,0.666666667,0.695026222
0.837460051,1,1,1.2,0.666666667,0.666666667,0.695026222
0.842612061,1.25,1,1.2,0.666666667,0.666666667,0.695026222
0.837244342,1.5,1,1.2,0.666666667,0.666666667,0.695026222
0.836991038,0.5,1.2,1.2,0.666666667,0.666666667,0.695026222
0.838745221,0.75,1.2,1.2,0.666666667,0.666666667,0.695026222
0.839451975,1,1.2,1.2,0.666666667,0.666666667,0.695026222
0.843306035,1.25,1.2,1.2,0.666666667,0.666666667,0.695026222
0.835386802,1.5,1.2,1.2,0.666666667,0.666666667,0.695026222
0.839212052,0.5,1.4,1.2,0.666666667,0.666666667,0.695026222
0.837859465,0.75,1.4,1.2,0.666666667,0.666666667,0.695026222
0.838152833,1,1.4,1.2,0.666666667,0.666666667,0.695026222
0.838393892,1.25,1.4,1.2,0.666666667,0.666666667,0.709210431
0.839485635,1.5,1.4,1.2,0.666666667,0.666666667,0.695026222
0.839194629,0.5,0.6,1.4,0.666666667,0.666666667,0.695026222
0.837838811,0.75,0.6,1.4,0.666666667,0.666666667,0.695026222
0.836183932,1,0.6,1.4,0.666666667,0.666666667,0.709210431
0.835571636,1.25,0.6,1.4,0.666666667,0.666666667,0.695026222
0.843983785,1.5,0.6,1.4,0.666666667,0.666666667,0.695026222
0.836527951,0.5,0.8,1.4,0.666666667,0.666666667,0.695026222
0.835332823,0.75,0.8,1.4,0.666666667,0.666666667,0.709210431
0.83667587,1,0.8,1.4,0.666666667,0.666666667,0.695026222
0.838295251,1.25,0.8,1.4,0.666666667,0.666666667,0.695026222
0.83590806,1.5,0.8,1.4,0.666666667,0.666666667,0.695026222
0.835802563,0.5,1,1.4,0.666666667,0.666666667,0.695026222
0.835783121,0.75,1,1.4,0.666666667,0.666666667,0.695026222
0.835284796,1,1,1.4,0.666666667,0.666666667,0.695026222
0.838543579,1.25,1,1.4,0.666666667,0.666666667,0.695026222
0.842340508,1.5,1,1.4,0.666666667,0.666666667,0.695026222
0.8370112,0.5,1.2,1.4,0.666666667,0.666666667,0.695026222
0.835384452,0.75,1.2,1.4,0.666666667,0.666666667,0.695026222
0.838911579,1,1.2,1.4,0.666666667,0.666666667,0.695026222
0.84416232,1.25,1.2,1.4,0.666666667,0.666666667,0.695026222
0.838332572,1.5,1.2,1.4,0.666666667,0.666666667,0.695026222
0.840675533,0.5,1.4,1.4,0.666666667,0.666666667,0.695026222
0.836925354,0.75,1.4,1.4,0.666666667,0.666666667,0.695026222
0.842294122,1,1.4,1.4,0.666666667,0.666666667,0.695026222
0.844304839,1.25,1.4,1.4,0.666666667,0.666666667,0.695026222
0.842092334,1.5,1.4,1.4,0.666666667,0.666666667,0.695026222
0.929602263,0.5,0.6,0.6,1,0.666666667,0.843960413
0.932131337,0.75,0.6,0.6,1,0.666666667,0.842947255
0.927685063,1,0.6,0.6,1,0.666666667,0.842947255
0.927670704,1.25,0.6,0.6,1,0.666666667,0.842947255
0.928270627,1.5,0.6,0.6,1,0.666666667,0.842947255
0.928002956,0.5,0.8,0.6,1,0.666666667,0.842947255
0.929724742,0.75,0.8,0.6,1,0.666666667,0.842947255
0.929158331,1,0.8,0.6,1,0.666666667,0.842947255
0.929163473,1.25,0.8,0.6,1,0.666666667,0.842947255
0.929155883,1.5,0.8,0.6,1,0.666666667,0.842947255
0.929817428,0.5,1,0.6,1,0.666666667,0.842947255
0.928537756,0.75,1,0.6,1,0.666666667,0.842947255
0.929296955,1,1,0.6,1,0.666666667,0.842947255
0.928976789,1.25,1,0.6,1,0.666666667,0.842947255
0.929385574,1.5,1,0.6,1,0.666666667,0.842947255
0.928785938,0.5,1.2,0.6,1,0.666666667,0.842947255
0.928067237,0.75,1.2,0.6,1,0.666666667,0.842947255
0.928047237,1,1.2,0.6,1,0.666666667,0.842947255
0.92813353,1.25,1.2,0.6,1,0.666666667,0.842947255
0.927580064,1.5,1.2,0.6,1,0.666666667,0.858144621
0.932662066,0.5,1.4,0.6,1,0.666666667,0.842947255
0.931487373,0.75,1.4,0.6,1,0.666666667,0.843960413
0.928378337,1,1.4,0.6,1,0.666666667,0.842947255
0.92854452,1.25,1.4,0.6,1,0.666666667,0.842947255
0.927706691,1.5,1.4,0.6,1,0.666666667,0.842947255
0.929760988,0.5,0.6,0.8,1,0.666666667,0.842947255
0.927803275,0.75,0.6,0.8,1,0.666666667,0.842947255
0.930112464,1,0.6,0.8,1,0.666666667,0.842947255
0.929458227,1.25,0.6,0.8,1,0.666666667,0.858144621
0.930326679,1.5,0.6,0.8,1,0.666666667,0.842947255
0.929742978,0.5,0.8,0.8,1,0.666666667,0.842947255
0.928813708,0.75,0.8,0.8,1,0.666666667,0.842947255
0.929811441,1,0.8,0.8,1,0.666666667,0.842947255
0.928872657,1.25,0.8,0.8,1,0.666666667,0.842947255
0.931272312,1.5,0.8,0.8,1,0.666666667,0.843960413
0.927992424,0.5,1,0.8,1,0.666666667,0.842947255
0.928631097,0.75,1,0.8,1,0.666666667,0.842947255
0.931313272,1,1,0.8,1,0.666666667,0.842947255
0.930268768,1.25,1,0.8,1,0.666666667,0.842947255
0.928688654,1.5,1,0.8,1,0.666666667,0.842947255
0.931519094,0.5,1.2,0.8,1,0.666666667,0.842947255
0.93169462,0.75,1.2,0.8,1,0.666666667,0.842947255
0.930477762,1,1.2,0.8,1,0.666666667,0.842947255
0.929761605,1.25,1.2,0.8,1,0.666666667,0.842947255
0.92921598,1.5,1.2,0.8,1,0.666666667,0.842947255
0.928193853,0.5,1.4,0.8,1,0.666666667,0.842947255
0.930678485,0.75,1.4,0.8,1,0.666666667,0.842947255
0.927913293,1,1.4,0.8,1,0.666666667,0.842947255
0.928344011,1.25,1.4,0.8,1,0.666666667,0.842947255
0.927695962,1.5,1.4,0.8,1,0.666666667,0.842947255
0.932207418,0.5,0.6,1,1,0.666666667,0.842947255
0.929809752,0.75,0.6,1,1,0.666666667,0.842947255
0.929216279,1,0.6,1,1,0.666666667,0.842947255
0.928339181,1.25,0.6,1,1,0.666666667,0.842947255
0.927995797,1.5,0.6,1,1,0.666666667,0.842947255
0.927817302,0.5,0.8,1,1,0.666666667,0.842947255
0.930342722,0.75,0.8,1,1,0.666666667,0.842947255
0.930180714,1,0.8,1,1,0.666666667,0.842947255
0.927932463,1.25,0.8,1,1,0.666666667,0.842947255
0.927964314,1.5,0.8,1,1,0.666666667,0.842947255
0.92804092,0.5,1,1,1,0.666666667,0.842947255
0.927710437,0.75,1,1,1,0.666666667,0.842947255
0.928478423,1,1,1,1,0.666666667,0.842947255
0.929040537,1.25,1,1,1,0.666666667,0.842947255
0.93127252,1.5,1,1,1,0.666666667,0.842947255
0.928145123,0.5,1.2,1,1,0.666666667,0.842947255
0.930701613,0.75,1.2,1,1,0.666666667,0.842947255
0.928462171,1,1.2,1,1,0.666666667,0.842947255
0.929839935,1.25,1.2,1,1,0.666666667,0.842947255
0.929591395,1.5,1.2,1,1,0.666666667,0.842947255
0.931418538,0.5,1.4,1,1,0.666666667,0.842947255
0.928750459,0.75,1.4,1,1,0.666666667,0.842947255
0.930516193,1,1.4,1,1,0.666666667,0.843960413
0.92800084,1.25,1.4,1,1,0.666666667,0.842947255
0.929850146,1.5,1.4,1,1,0.666666667,0.842947255
0.928017817,0.5,0.6,1.2,1,0.666666667,0.842947255
0.928352888,0.75,0.6,1.2,1,0.666666667,0.842947255
0.928726862,1,0.6,1.2,1,0.666666667,0.842947255
0.928173607,1.25,0.6,1.2,1,0.666666667,0.842947255
0.92913749,1.5,0.6,1.2,1,0.666666667,0.842947255
0.929501112,0.5,0.8,1.2,1,0.666666667,0.842947255
0.930885374,0.75,0.8,1.2,1,0.666666667,0.842947255
0.927671926,1,0.8,1.2,1,0.666666667,0.842947255
0.930020222,1.25,0.8,1.2,1,0.666666667,0.842947255
0.929283256,1.5,0.8,1.2,1,0.666666667,0.842947255
0.928420641,0.5,1,1.2,1,0.666666667,0.842947255
0.928997452,0.75,1,1.2,1,0.666666667,0.842947255
0.929288366,1,1,1.2,1,0.666666667,0.842947255
0.929289279,1.25,1,1.2,1,0.666666667,0.843960413
0.929850902,1.5,1,1.2,1,0.666666667,0.842947255
0.92970982,0.5,1.2,1.2,1,0.666666667,0.842947255
0.929176988,0.75,1.2,1.2,1,0.666666667,0.842947255
0.927892713,1,1.2,1.2,1,0.666666667,0.842947255
0.929296469,1.25,1.2,1.2,1,0.666666667,0.842947255
0.930668116,1.5,1.2,1.2,1,0.666666667,0.842947255
0.932586637,0.5,1.4,1.2,1,0.666666667,0.842947255
0.93203854,0.75,1.4,1.2,1,0.666666667,0.842947255
0.928135125,1,1.4,1.2,1,0.666666667,0.842947255
0.928459601,1.25,1.4,1.2,1,0.666666667,0.842947255
0.929619991,1.5,1.4,1.2,1,0.666666667,0.842947255
0.930055725,0.5,0.6,1.4,1,0.666666667,0.842947255
0.930767382,0.75,0.6,1.4,1,0.666666667,0.843960413
0.931389838,1,0.6,1.4,1,0.666666667,0.842947255
0.928100421,1.25,0.6,1.4,1,0.666666667,0.842947255
0.928062309,1.5,0.6,1.4,1,0.666666667,0.842947255
0.930443394,0.5,0.8,1.4,1,0.666666667,0.842947255
0.928453121,0.75,0.8,1.4,1,0.666666667,0.842947255
0.929919875,1,0.8,1.4,1,0.666666667,0.842947255
0.927655474,1.25,0.8,1.4,1,0.666666667,0.842947255
0.931207961,1.5,0.8,1.4,1,0.666666667,0.842947255
0.931413337,0.5,1,1.4,1,0.666666667,0.842947255
0.929130691,0.75,1,1.4,1,0.666666667,0.842947255
0.927929328,1,1,1.4,1,0.666666667,0.842947255
0.929113285,1.25,1,1.4,1,0.666666667,0.842947255
0.928251203,1.5,1,1.4,1,0.666666667,0.842947255
0.928977199,0.5,1.2,1.4,1,0.666666667,0.842947255
0.928195409,0.75,1.2,1.4,1,0.666666667,0.842947255
0.931926383,1,1.2,1.4,1,0.666666667,0.842947255
0.929867696,1.25,1.2,1.4,1,0.666666667,0.842947255
0.932069946,1.5,1.2,1.4,1,0.666666667,0.842947255
0.927774535,0.5,1.4,1.4,1,0.666666667,0.842947255
0.932703799,0.75,1.4,1.4,1,0.666666667,0.842947255
0.928990827,1,1.4,1.4,1,0.666666667,0.842947255
0.928413169,1.25,1.4,1.4,1,0.666666667,0.842947255
0.928881851,1.5,1.4,1.4,1,0.666666667,0.842947255
1.003792015,0.5,0.6,0.6,1.333333333,0.666666667,0.98073671
1.003761092,0.75,0.6,0.6,1.333333333,0.666666667,0.98073671
1.004322964,1,0.6,0.6,1.333333333,0.666666667,0.98073671
1.004937338,1.25,0.6,0.6,1.333333333,0.666666667,0.984789341
1.006291189,1.5,0.6,0.6,1.333333333,0.666666667,0.98073671
1.005107091,0.5,0.8,0.6,1.333333333,0.666666667,0.98073671
1.003872886,0.75,0.8,0.6,1.333333333,0.666666667,0.98073671
1.00412883,1,0.8,0.6,1.333333333,0.666666667,0.98073671
1.003762634,1.25,0.8,0.6,1.333333333,0.666666667,0.98073671
1.004057433,1.5,0.8,0.6,1.333333333,0.666666667,0.98073671
1.003744786,0.5,1,0.6,1.333333333,0.666666667,0.98073671
1.004587743,0.75,1,0.6,1.333333333,0.666666667,0.98073671
1.004040162,1,1,0.6,1.333333333,0.666666667,0.98073671
1.003685169,1.25,1,0.6,1.333333333,0.666666667,0.98073671
1.004760029,1.5,1,0.6,1.333333333,0.666666667,0.98073671
1.003828829,0.5,1.2,0.6,1.333333333,0.666666667,0.98073671
1.00642153,0.75,1.2,0.6,1.333333333,0.666666667,0.98073671
1.006213367,1,1.2,0.6,1.333333333,0.666666667,0.98073671
1.00400115,1.25,1.2,0.6,1.333333333,0.666666667,0.98073671
1.005348711,1.5,1.2,0.6,1.333333333,0.666666667,0.98073671
1.006577217,0.5,1.4,0.6,1.333333333,0.666666667,0.98073671
1.005726791,0.75,1.4,0.6,1.333333333,0.666666667,0.98073671
1.00458512,1,1.4,0.6,1.333333333,0.666666667,0.98073671
1.003768461,1.25,1.4,0.6,1.333333333,0.666666667,0.98073671
1.0048221,1.5,1.4,0.6,1.333333333,0.666666667,0.98073671
1.005631492,0.5,0.6,0.8,1.333333333,0.666666667,0.984789341
1.004139042,0.75,0.6,0.8,1.333333333,0.666666667,0.98073671
1.004087388,1,0.6,0.8,1.333333333,0.666666667,0.98073671
1.00367666,1.25,0.6,0.8,1.333333333,0.666666667,0.98073671
1.005087784,1.5,0.6,0.8,1.333333333,0.666666667,0.98073671
1.008259355,0.5,0.8,0.8,1.333333333,0.666666667,0.984789341
1.006218261,0.75,0.8,0.8,1.333333333,0.666666667,0.984789341
1.005384012,1,0.8,0.8,1.333333333,0.666666667,0.98073671
1.004106165,1.25,0.8,0.8,1.333333333,0.666666667,0.98073671
1.004772889,1.5,0.8,0.8,1.333333333,0.666666667,0.984789341
1.006171924,0.5,1,0.8,1.333333333,0.666666667,0.984789341
1.00466622,0.75,1,0.8,1.333333333,0.666666667,0.984789341
1.006660516,1,1,0.8,1.333333333,0.666666667,0.98073671
1.003877874,1.25,1,0.8,1.333333333,0.666666667,0.98073671
1.003806183,1.5,1,0.8,1.333333333,0.666666667,0.98073671
1.004492305,0.5,1.2,0.8,1.333333333,0.666666667,0.98073671
1.004913875,0.75,1.2,0.8,1.333333333,0.666666667,0.98073671
1.005698212,1,1.2,0.8,1.333333333,0.666666667,0.98073671
1.003894224,1.25,1.2,0.8,1.333333333,0.666666667,0.98073671
1.005345068,1.5,1.2,0.8,1.333333333,0.666666667,0.98073671
1.004232454,0.5,1.4,0.8,1.333333333,0.666666667,0.992894603
1.004715786,0.75,1.4,0.8,1.333333333,0.666666667,0.984789341
1.004920889,1,1.4,0.8,1.333333333,0.666666667,0.98073671
1.005644505,1.25,1.4,0.8,1.333333333,0.666666667,0.98073671
1.005440486,1.5,1.4,0.8,1.333333333,0.666666667,0.98073671
1.004711673,0.5,0.6,1,1.333333333,0.666666667,0.984789341
1.004718928,0.75,0.6,1,1.333333333,0.666666667,0.98073671
1.005528279,1,0.6,1,1.333333333,0.666666667,0.984789341
1.003824342,1.25,0.6,1,1.333333333,0.666666667,0.98073671
1.004935007,1.5,0.6,1,1.333333333,0.666666667,0.98073671
1.006418604,0.5,0.8,1,1.333333333,0.666666667,0.98073671
1.003671041,0.75,0.8,1,1.333333333,0.666666667,0.98073671
1.003668232,1,0.8,1,1.333333333,0.666666667,0.98073671
1.00421366,1.25,0.8,1,1.333333333,0.666666667,0.98073671
1.003775759,1.5,0.8,1,1.333333333,0.666666667,0.98073671
1.00644176,0.5,1,1,1.333333333,0.666666667,0.98073671
1.004627334,0.75,1,1,1.333333333,0.666666667,0.98073671
1.004605335,1,1,1,1.333333333,0.666666667,0.98073671
1.003700077,1.25,1,1,1.333333333,0.666666667,0.98073671
1.006653879,1.5,1,1,1.333333333,0.666666667,0.98073671
1.004141081,0.5,1.2,1,1.333333333,0.666666667,0.98073671
1.003650687,0.75,1.2,1,1.333333333,0.666666667,0.98073671
1.006064328,1,1.2,1,1.333333333,0.666666667,0.984789341
1.003752599,1.25,1.2,1,1.333333333,0.666666667,0.98073671
1.004710791,1.5,1.2,1,1.333333333,0.666666667,0.98073671
1.00676892,0.5,1.4,1,1.333333333,0.666666667,0.984789341
1.003693187,0.75,1.4,1,1.333333333,0.666666667,0.98073671
1.00381697,1,1.4,1,1.333333333,0.666666667,0.98073671
1.005508676,1.25,1.4,1,1.333333333,0.666666667,0.98073671
1.004456898,1.5,1.4,1,1.333333333,0.666666667,0.98073671
1.003946159,0.5,0.6,1.2,1.333333333,0.666666667,0.98073671
1.004327392,0.75,0.6,1.2,1.333333333,0.666666667,0.98073671
1.004178914,1,0.6,1.2,1.333333333,0.666666667,0.98073671
1.005574754,1.25,0.6,1.2,1.333333333,0.666666667,0.98073671
1.004784544,1.5,0.6,1.2,1.333333333,0.666666667,0.98073671
1.006437372,0.5,0.8,1.2,1.333333333,0.666666667,0.98073671
1.005971322,0.75,0.8,1.2,1.333333333,0.666666667,0.98073671
1.004094036,1,0.8,1.2,1.333333333,0.666666667,0.98073671
1.005082874,1.25,0.8,1.2,1.333333333,0.666666667,0.98073671
1.004133623,1.5,0.8,1.2,1.333333333,0.666666667,0.98073671
1.005280475,0.5,1,1.2,1.333333333,0.666666667,0.98073671
1.004870586,0.75,1,1.2,1.333333333,0.666666667,0.984789341
1.005486547,1,1,1.2,1.333333333,0.666666667,0.98073671
1.003843855,1.25,1,1.2,1.333333333,0.666666667,0.98073671
1.005108688,1.5,1,1.2,1.333333333,0.666666667,0.98073671
1.004883172,0.5,1.2,1.2,1.333333333,0.666666667,0.98073671
1.004714761,0.75,1.2,1.2,1.333333333,0.666666667,0.98073671
1.005271247,1,1.2,1.2,1.333333333,0.666666667,0.98073671
1.00389708,1.25,1.2,1.2,1.333333333,0.666666667,0.98073671
1.005545684,1.5,1.2,1.2,1.333333333,0.666666667,0.98073671
1.004304558,0.5,1.4,1.2,1.333333333,0.666666667,0.98073671
1.003668652,0.75,1.4,1.2,1.333333333,0.666666667,0.98073671
1.006675406,1,1.4,1.2,1.333333333,0.666666667,0.984789341
1.004904037,1.25,1.4,1.2,1.333333333,0.666666667,0.984789341
1.003774129,1.5,1.4,1.2,1.333333333,0.666666667,0.98073671
1.00626486,0.5,0.6,1.4,1.333333333,0.666666667,0.984789341
1.006910591,0.75,0.6,1.4,1.333333333,0.666666667,0.98073671
1.006036707,1,0.6,1.4,1.333333333,0.666666667,0.98073671
1.006132586,1.25,0.6,1.4,1.333333333,0.666666667,0.984789341
1.003837532,1.5,0.6,1.4,1.333333333,0.666666667,0.98073671
1.006442193,0.5,0.8,1.4,1.333333333,0.666666667,0.98073671
1.006880391,0.75,0.8,1.4,1.333333333,0.666666667,0.98073671
1.004122035,1,0.8,1.4,1.333333333,0.666666667,0.98073671
1.005239607,1.25,0.8,1.4,1.333333333,0.666666667,0.98073671
1.005871944,1.5,0.8,1.4,1.333333333,0.666666667,0.98073671
1.005323267,0.5,1,1.4,1.333333333,0.666666667,0.98073671
1.004131198,0.75,1,1.4,1.333333333,0.666666667,0.98073671
1.003989775,1,1,1.4,1.333333333,0.666666667,0.98073671
1.004378862,1.25,1,1.4,1.333333333,0.666666667,0.98073671
1.004082689,1.5,1,1.4,1.333333333,0.666666667,0.98073671
1.004709628,0.5,1.2,1.4,1.333333333,0.666666667,0.98073671
1.00526964,0.75,1.2,1.4,1.333333333,0.666666667,0.98073671
1.005992358,1,1.2,1.4,1.333333333,0.666666667,0.98073671
1.007407786,1.25,1.2,1.4,1.333333333,0.666666667,0.984789341
1.007681823,1.5,1.2,1.4,1.333333333,0.666666667,0.984789341
1.003729381,0.5,1.4,1.4,1.333333333,0.666666667,0.98073671
1.004677198,0.75,1.4,1.4,1.333333333,0.666666667,0.98073671
1.003988969,1,1.4,1.4,1.333333333,0.666666667,0.98073671
1.005696889,1.25,1.4,1.4,1.333333333,0.666666667,0.98073671
1.006321899,1.5,1.4,1.4,1.333333333,0.666666667,0.98073671
1.057304881,0.5,0.6,0.6,1.666666667,0.666666667,1.102315641
1.058696372,0.75,0.6,0.6,1.666666667,0.666666667,1.102315641
1.05706218,1,0.6,0.6,1.666666667,0.666666667,1.102315641
1.060516738,1.25,0.6,0.6,1.666666667,0.666666667,1.103328799
1.058831856,1.5,0.6,0.6,1.666666667,0.666666667,1.102315641
1.061060172,0.5,0.8,0.6,1.666666667,0.666666667,1.102315641
1.057387049,0.75,0.8,0.6,1.666666667,0.666666667,1.102315641
1.058090287,1,0.8,0.6,1.666666667,0.666666667,1.102315641
1.066708036,1.25,0.8,0.6,1.666666667,0.666666667,1.102315641
1.058256634,1.5,0.8,0.6,1.666666667,0.666666667,1.102315641
1.058484253,0.5,1,0.6,1.666666667,0.666666667,1.102315641
1.059286038,0.75,1,0.6,1.666666667,0.666666667,1.102315641
1.059347223,1,1,0.6,1.666666667,0.666666667,1.102315641
1.058003419,1.25,1,0.6,1.666666667,0.666666667,1.102315641
1.057797427,1.5,1,0.6,1.666666667,0.666666667,1.102315641
1.059861138,0.5,1.2,0.6,1.666666667,0.666666667,1.102315641
1.05761779,0.75,1.2,0.6,1.666666667,0.666666667,1.102315641
1.05726262,1,1.2,0.6,1.666666667,0.666666667,1.102315641
1.057706301,1.25,1.2,0.6,1.666666667,0.666666667,1.102315641
1.057318248,1.5,1.2,0.6,1.666666667,0.666666667,1.102315641
1.059884428,0.5,1.4,0.6,1.666666667,0.666666667,1.102315641
1.058139778,0.75,1.4,0.6,1.666666667,0.666666667,1.102315641
1.058837087,1,1.4,0.6,1.666666667,0.666666667,1.102315641
1.059990558,1.25,1.4,0.6,1.666666667,0.666666667,1.102315641
1.057081578,1.5,1.4,0.6,1.666666667,0.666666667,1.102315641
1.05774835,0.5,0.6,0.8,1.666666667,0.666666667,1.102315641
1.0637372,0.75,0.6,0.8,1.666666667,0.666666667,1.102315641
1.057959057,1,0.6,0.8,1.666666667,0.666666667,1.102315641
1.057327589,1.25,0.6,0.8,1.666666667,0.666666667,1.102315641
1.058329102,1.5,0.6,0.8,1.666666667,0.666666667,1.102315641
1.057150371,0.5,0.8,0.8,1.666666667,0.666666667,1.102315641
1.063135258,0.75,0.8,0.8,1.666666667,0.666666667,1.102315641
1.057675128,1,0.8,0.8,1.666666667,0.666666667,1.102315641
1.057595712,1.25,0.8,0.8,1.666666667,0.666666667,1.102315641
1.057467181,1.5,0.8,0.8,1.666666667,0.666666667,1.102315641
1.058393945,0.5,1,0.8,1.666666667,0.666666667,1.102315641
1.057094666,0.75,1,0.8,1.666666667,0.666666667,1.102315641
1.058553479,1,1,0.8,1.666666667,0.666666667,1.102315641
1.058283841,1.25,1,0.8,1.666666667,0.666666667,1.102315641
1.058808619,1.5,1,0.8,1.666666667,0.666666667,1.102315641
1.057743359,0.5,1.2,0.8,1.666666667,0.666666667,1.102315641
1.057852272,0.75,1.2,0.8,1.666666667,0.666666667,1.102315641
1.057100147,1,1.2,0.8,1.666666667,0.666666667,1.102315641
1.057680658,1.25,1.2,0.8,1.666666667,0.666666667,1.102315641
1.058050366,1.5,1.2,0.8,1.666666667,0.666666667,1.102315641
1.05786774,0.5,1.4,0.8,1.666666667,0.666666667,1.102315641
1.063254457,0.75,1.4,0.8,1.666666667,0.666666667,1.102315641
1.057661718,1,1.4,0.8,1.666666667,0.666666667,1.102315641
1.06119454,1.25,1.4,0.8,1.666666667,0.666666667,1.102315641
1.058316131,1.5,1.4,0.8,1.666666667,0.666666667,1.102315641
1.058282239,0.5,0.6,1,1.666666667,0.666666667,1.102315641
1.057841403,0.75,0.6,1,1.666666667,0.666666667,1.102315641
1.060207651,1,0.6,1,1.666666667,0.666666667,1.102315641
1.057134346,1.25,0.6,1,1.666666667,0.666666667,1.102315641
1.061477471,1.5,0.6,1,1.666666667,0.666666667,1.102315641
1.057205178,0.5,0.8,1,1.666666667,0.666666667,1.102315641
1.057184137,0.75,0.8,1,1.666666667,0.666666667,1.102315641
1.057045241,1,0.8,1,1.666666667,0.666666667,1.102315641
1.05714035,1.25,0.8,1,1.666666667,0.666666667,1.102315641
1.057472813,1.5,0.8,1,1.666666667,0.666666667,1.102315641
1.059314157,0.5,1,1,1.666666667,0.666666667,1.102315641
1.060115024,0.75,1,1,1.666666667,0.666666667,1.102315641
1.057371346,1,1,1,1.666666667,0.666666667,1.102315641
1.056989016,1.25,1,1,1.666666667,0.666666667,1.102315641
1.057628543,1.5,1,1,1.666666667,0.666666667,1.102315641
1.057735307,0.5,1.2,1,1.666666667,0.666666667,1.102315641
1.058573664,0.75,1.2,1,1.666666667,0.666666667,1.102315641
1.058100901,1,1.2,1,1.666666667,0.666666667,1.102315641
1.058216259,1.25,1.2,1,1.666666667,0.666666667,1.102315641
1.057704829,1.5,1.2,1,1.666666667,0.666666667,1.102315641
1.059864693,0.5,1.4,1,1.666666667,0.666666667,1.102315641
1.060963105,0.75,1.4,1,1.666666667,0.666666667,1.102315641
1.057176092,1,1.4,1,1.666666667,0.666666667,1.102315641
1.059931407,1.25,1.4,1,1.666666667,0.666666667,1.102315641
1.060038797,1.5,1.4,1,1.666666667,0.666666667,1.102315641
1.061636366,0.5,0.6,1.2,1.666666667,0.666666667,1.102315641
1.057920569,0.75,0.6,1.2,1.666666667,0.666666667,1.102315641
1.062837291,1,0.6,1.2,1.666666667,0.666666667,1.102315641
1.059293185,1.25,0.6,1.2,1.666666667,0.666666667,1.102315641
1.059289689,1.5,0.6,1.2,1.666666667,0.666666667,1.102315641
1.060750503,0.5,0.8,1.2,1.666666667,0.666666667,1.102315641
1.057296973,0.75,0.8,1.2,1.666666667,0.666666667,1.102315641
1.061711734,1,0.8,1.2,1.666666667,0.666666667,1.102315641
1.062339119,1.25,0.8,1.2,1.666666667,0.666666667,1.102315641
1.06735263,1.5,0.8,1.2,1.666666667,0.666666667,1.102315641
1.05808617,0.5,1,1.2,1.666666667,0.666666667,1.102315641
1.057339063,0.75,1,1.2,1.666666667,0.666666667,1.102315641
1.058515365,1,1,1.2,1.666666667,0.666666667,1.102315641
1.057606114,1.25,1,1.2,1.666666667,0.666666667,1.102315641
1.058149066,1.5,1,1.2,1.666666667,0.666666667,1.102315641
1.059391844,0.5,1.2,1.2,1.666666667,0.666666667,1.102315641
1.057746533,0.75,1.2,1.2,1.666666667,0.666666667,1.102315641
1.057125276,1,1.2,1.2,1.666666667,0.666666667,1.102315641
1.058006084,1.25,1.2,1.2,1.666666667,0.666666667,1.102315641
1.060041441,1.5,1.2,1.2,1.666666667,0.666666667,1.102315641
1.057107653,0.5,1.4,1.2,1.666666667,0.666666667,1.102315641
1.057593142,0.75,1.4,1.2,1.666666667,0.666666667,1.102315641
1.058780782,1,1.4,1.2,1.666666667,0.666666667,1.102315641
1.057962219,1.25,1.4,1.2,1.666666667,0.666666667,1.102315641
1.058113358,1.5,1.4,1.2,1.666666667,0.666666667,1.102315641
1.057390769,0.5,0.6,1.4,1.666666667,0.666666667,1.102315641
1.058891653,0.75,0.6,1.4,1.666666667,0.666666667,1.102315641
1.057430591,1,0.6,1.4,1.666666667,0.666666667,1.102315641
1.057130353,1.25,0.6,1.4,1.666666667,0.666666667,1.102315641
