D[m],Cc,Cs,L [mm],M [Nmm],N [N],As
0.574631372,125,1500,7000,300000000,2000000,2613.805088
0.575992299,150,1500,7000,300000000,2000000,2613.805088
0.57333786,50,1750,7000,300000000,2000000,2613.805088
0.576384002,75,1750,7000,300000000,2000000,2613.805088
0.574089493,100,1750,7000,300000000,2000000,2613.805088
0.573732517,125,1750,7000,300000000,2000000,2613.805088
0.574022149,150,1750,7000,300000000,2000000,2613.805088
0.620314466,50,750,3000,400000000,2000000,3041.061689
0.620295357,75,750,3000,400000000,2000000,3041.061689
0.620642578,100,750,3000,400000000,2000000,3041.061689
0.621022243,125,750,3000,400000000,2000000,3053.628059
0.621858883,150,750,3000,400000000,2000000,3041.061689
0.621127145,50,1000,3000,400000000,2000000,3041.061689
0.620364442,75,1000,3000,400000000,2000000,3041.061689
0.620522608,100,1000,3000,400000000,2000000,3041.061689
0.62029631,125,1000,3000,400000000,2000000,3041.061689
0.620478487,150,1000,3000,400000000,2000000,3041.061689
0.62028528,50,1250,3000,400000000,2000000,3041.061689
0.620806203,75,1250,3000,400000000,2000000,3041.061689
0.620467814,100,1250,3000,400000000,2000000,3041.061689
0.620248438,125,1250,3000,400000000,2000000,3041.061689
0.620912671,150,1250,3000,400000000,2000000,3041.061689
0.620337216,50,1500,3000,400000000,2000000,3041.061689
0.62193943,75,1500,3000,400000000,2000000,3041.061689
0.621810792,100,1500,3000,400000000,2000000,3041.061689
0.620443706,125,1500,3000,400000000,2000000,3041.061689
0.621276459,150,1500,3000,400000000,2000000,3041.061689
0.62203564,50,1750,3000,400000000,2000000,3041.061689
0.621510102,75,1750,3000,400000000,2000000,3041.061689
0.620804582,100,1750,3000,400000000,2000000,3041.061689
0.62029991,125,1750,3000,400000000,2000000,3041.061689
0.620951029,150,1750,3000,400000000,2000000,3041.061689
0.621451209,50,750,4000,400000000,2000000,3053.628059
0.620528918,75,750,4000,400000000,2000000,3041.061689
0.620496998,100,750,4000,400000000,2000000,3041.061689
0.62024318,125,750,4000,400000000,2000000,3041.061689
0.621115214,150,750,4000,400000000,2000000,3041.061689
0.623075153,50,1000,4000,400000000,2000000,3053.628059
0.621813816,75,1000,4000,400000000,2000000,3053.628059
0.621298274,100,1000,4000,400000000,2000000,3041.061689
0.620508602,125,1000,4000,400000000,2000000,3041.061689
0.620920618,150,1000,4000,400000000,2000000,3053.628059
0.621785181,50,1250,4000,400000000,2000000,3053.628059
0.620854699,75,1250,4000,400000000,2000000,3053.628059
0.622087117,100,1250,4000,400000000,2000000,3041.061689
0.620367524,125,1250,4000,400000000,2000000,3041.061689
0.620323222,150,1250,4000,400000000,2000000,3041.061689
0.620747225,50,1500,4000,400000000,2000000,3041.061689
0.621007743,75,1500,4000,400000000,2000000,3041.061689
0.621492441,100,1500,4000,400000000,2000000,3041.061689
0.620377628,125,1500,4000,400000000,2000000,3041.061689
0.621274208,150,1500,4000,400000000,2000000,3041.061689
0.620586645,50,1750,4000,400000000,2000000,3078.760801
0.62088533,75,1750,4000,400000000,2000000,3053.628059
0.621012077,100,1750,4000,400000000,2000000,3041.061689
0.621459252,125,1750,4000,400000000,2000000,3041.061689
0.621333173,150,1750,4000,400000000,2000000,3041.061689
0.620882788,50,750,5000,400000000,2000000,3053.628059
0.620887271,75,750,5000,400000000,2000000,3041.061689
0.621387427,100,750,5000,400000000,2000000,3053.628059
0.620334443,125,750,5000,400000000,2000000,3041.061689
0.621020802,150,750,5000,400000000,2000000,3041.061689
0.621937622,50,1000,5000,400000000,2000000,3041.061689
0.620239707,75,1000,5000,400000000,2000000,3041.061689
0.620237972,100,1000,5000,400000000,2000000,3041.061689
0.62057503,125,1000,5000,400000000,2000000,3041.061689
0.62030442,150,1000,5000,400000000,2000000,3041.061689
0.621951932,50,1250,5000,400000000,2000000,3041.061689
0.620830669,75,1250,5000,400000000,2000000,3041.061689
0.620817074,100,1250,5000,400000000,2000000,3041.061689
0.620257651,125,1250,5000,400000000,2000000,3041.061689
0.622083015,150,1250,5000,400000000,2000000,3041.061689
0.620530179,50,1500,5000,400000000,2000000,3041.061689
0.620227129,75,1500,5000,400000000,2000000,3041.061689
0.62171869,100,1500,5000,400000000,2000000,3053.628059
0.620290108,125,1500,5000,400000000,2000000,3041.061689
0.620882243,150,1500,5000,400000000,2000000,3041.061689
0.622154107,50,1750,5000,400000000,2000000,3053.628059
0.620253393,75,1750,5000,400000000,2000000,3041.061689
0.620329887,100,1750,5000,400000000,2000000,3041.061689
0.621375313,125,1750,5000,400000000,2000000,3041.061689
0.620725344,150,1750,5000,400000000,2000000,3041.061689
0.620409722,50,750,6000,400000000,2000000,3041.061689
0.620645314,75,750,6000,400000000,2000000,3041.061689
0.620553558,100,750,6000,400000000,2000000,3041.061689
0.621416147,125,750,6000,400000000,2000000,3041.061689
0.62092782,150,750,6000,400000000,2000000,3041.061689
0.62194922,50,1000,6000,400000000,2000000,3041.061689
0.621661215,75,1000,6000,400000000,2000000,3041.061689
0.620501106,100,1000,6000,400000000,2000000,3041.061689
0.62111218,125,1000,6000,400000000,2000000,3041.061689
0.62052557,150,1000,6000,400000000,2000000,3041.061689
0.621234292,50,1250,6000,400000000,2000000,3041.061689
0.620980992,75,1250,6000,400000000,2000000,3053.628059
0.621361638,100,1250,6000,400000000,2000000,3041.061689
0.620346502,125,1250,6000,400000000,2000000,3041.061689
0.621128132,150,1250,6000,400000000,2000000,3041.061689
0.62098877,50,1500,6000,400000000,2000000,3041.061689
0.620884697,75,1500,6000,400000000,2000000,3041.061689
0.621228589,100,1500,6000,400000000,2000000,3041.061689
0.620379393,125,1500,6000,400000000,2000000,3041.061689
0.621398183,150,1500,6000,400000000,2000000,3041.061689
0.620631203,50,1750,6000,400000000,2000000,3041.061689
0.620238231,75,1750,6000,400000000,2000000,3041.061689
0.622096319,100,1750,6000,400000000,2000000,3053.628059
0.621001664,125,1750,6000,400000000,2000000,3053.628059
0.620303413,150,1750,6000,400000000,2000000,3041.061689
0.621842613,50,750,7000,400000000,2000000,3053.628059
0.622241656,75,750,7000,400000000,2000000,3041.061689
0.621701621,100,750,7000,400000000,2000000,3041.061689
0.621760871,125,750,7000,400000000,2000000,3053.628059
0.620342594,150,750,7000,400000000,2000000,3041.061689
0.6219522,50,1000,7000,400000000,2000000,3041.061689
0.622222993,75,1000,7000,400000000,2000000,3041.061689
0.620518409,100,1000,7000,400000000,2000000,3041.061689
0.621209036,125,1000,7000,400000000,2000000,3041.061689
0.621599802,150,1000,7000,400000000,2000000,3041.061689
0.621260736,50,1250,7000,400000000,2000000,3041.061689
0.620524071,75,1250,7000,400000000,2000000,3041.061689
0.620436676,100,1250,7000,400000000,2000000,3041.061689
0.620677121,125,1250,7000,400000000,2000000,3041.061689
0.620494094,150,1250,7000,400000000,2000000,3041.061689
0.620881524,50,1500,7000,400000000,2000000,3041.061689
0.621227596,75,1500,7000,400000000,2000000,3041.061689
0.621674215,100,1500,7000,400000000,2000000,3041.061689
0.622548908,125,1500,7000,400000000,2000000,3053.628059
0.622718255,150,1500,7000,400000000,2000000,3053.628059
0.62027576,50,1750,7000,400000000,2000000,3041.061689
0.620861484,75,1750,7000,400000000,2000000,3041.061689
0.620436178,100,1750,7000,400000000,2000000,3041.061689
0.621491623,125,1750,7000,400000000,2000000,3041.061689
0.621877861,150,1750,7000,400000000,2000000,3041.061689
0.653383871,50,750,3000,500000000,2000000,3418.052807
0.654243773,75,750,3000,500000000,2000000,3418.052807
0.653233889,100,750,3000,500000000,2000000,3418.052807
0.655368706,125,750,3000,500000000,2000000,3421.1944
0.654327498,150,750,3000,500000000,2000000,3418.052807
0.655704533,50,1000,3000,500000000,2000000,3418.052807
0.653434649,75,1000,3000,500000000,2000000,3418.052807
0.653869229,100,1000,3000,500000000,2000000,3418.052807
0.659194749,125,1000,3000,500000000,2000000,3418.052807
0.653972027,150,1000,3000,500000000,2000000,3418.052807
0.654112689,50,1250,3000,500000000,2000000,3418.052807
0.654608169,75,1250,3000,500000000,2000000,3418.052807
0.65464598,100,1250,3000,500000000,2000000,3418.052807
0.653815548,125,1250,3000,500000000,2000000,3418.052807
0.65368825,150,1250,3000,500000000,2000000,3418.052807
0.654963564,50,1500,3000,500000000,2000000,3418.052807
0.65357724,75,1500,3000,500000000,2000000,3418.052807
0.653357755,100,1500,3000,500000000,2000000,3418.052807
0.653631937,125,1500,3000,500000000,2000000,3418.052807
0.653392132,150,1500,3000,500000000,2000000,3418.052807
0.654977957,50,1750,3000,500000000,2000000,3418.052807
0.653899813,75,1750,3000,500000000,2000000,3418.052807
0.65433073,100,1750,3000,500000000,2000000,3418.052807
0.655043542,125,1750,3000,500000000,2000000,3418.052807
0.653245876,150,1750,3000,500000000,2000000,3418.052807
0.653657922,50,750,4000,500000000,2000000,3418.052807
0.657358858,75,750,4000,500000000,2000000,3418.052807
0.653788133,100,750,4000,500000000,2000000,3418.052807
0.653397904,125,750,4000,500000000,2000000,3418.052807
0.654016811,150,750,4000,500000000,2000000,3418.052807
0.653288389,50,1000,4000,500000000,2000000,3418.052807
0.656986876,75,1000,4000,500000000,2000000,3418.052807
0.653612673,100,1000,4000,500000000,2000000,3418.052807
0.653563596,125,1000,4000,500000000,2000000,3418.052807
0.653484168,150,1000,4000,500000000,2000000,3418.052807
0.654056882,50,1250,4000,500000000,2000000,3418.052807
0.653253965,75,1250,4000,500000000,2000000,3418.052807
0.654155469,100,1250,4000,500000000,2000000,3418.052807
0.653988841,125,1250,4000,500000000,2000000,3418.052807
0.654313138,150,1250,4000,500000000,2000000,3418.052807
0.653654838,50,1500,4000,500000000,2000000,3418.052807
0.653722143,75,1500,4000,500000000,2000000,3418.052807
0.653257352,100,1500,4000,500000000,2000000,3418.052807
0.653616091,125,1500,4000,500000000,2000000,3418.052807
0.65384456,150,1500,4000,500000000,2000000,3418.052807
0.653731702,50,1750,4000,500000000,2000000,3418.052807
0.657060537,75,1750,4000,500000000,2000000,3418.052807
0.653604386,100,1750,4000,500000000,2000000,3418.052807
0.655787568,125,1750,4000,500000000,2000000,3418.052807
0.654008795,150,1750,4000,500000000,2000000,3418.052807
0.65398785,50,750,5000,500000000,2000000,3418.052807
0.653715426,75,750,5000,500000000,2000000,3418.052807
0.655177699,100,750,5000,500000000,2000000,3418.052807
0.653278486,125,750,5000,500000000,2000000,3418.052807
0.655962411,150,750,5000,500000000,2000000,3418.052807
0.653322257,50,1000,5000,500000000,2000000,3418.052807
0.653309255,75,1000,5000,500000000,2000000,3418.052807
0.653223421,100,1000,5000,500000000,2000000,3418.052807
0.653282196,125,1000,5000,500000000,2000000,3418.052807
0.653487648,150,1000,5000,500000000,2000000,3418.052807
0.654625546,50,1250,5000,500000000,2000000,3418.052807
0.655120458,75,1250,5000,500000000,2000000,3418.052807
0.653424945,100,1250,5000,500000000,2000000,3418.052807
0.653188676,125,1250,5000,500000000,2000000,3418.052807
0.653583885,150,1250,5000,500000000,2000000,3418.052807
0.653649862,50,1500,5000,500000000,2000000,3418.052807
0.654167943,75,1500,5000,500000000,2000000,3418.052807
0.653875789,100,1500,5000,500000000,2000000,3418.052807
0.653947077,125,1500,5000,500000000,2000000,3418.052807
0.653631028,150,1500,5000,500000000,2000000,3418.052807
0.654965761,50,1750,5000,500000000,2000000,3418.052807
0.655644548,75,1750,5000,500000000,2000000,3418.052807
0.653304283,100,1750,5000,500000000,2000000,3418.052807
0.655006988,125,1750,5000,500000000,2000000,3418.052807
0.655073352,150,1750,5000,500000000,2000000,3418.052807
0.656060604,50,750,6000,500000000,2000000,3418.052807
0.653764349,75,750,6000,500000000,2000000,3418.052807
0.656802741,100,750,6000,500000000,2000000,3418.052807
0.654612586,125,750,6000,500000000,2000000,3418.052807
0.654610426,150,750,6000,500000000,2000000,3418.052807
0.655513166,50,1000,6000,500000000,2000000,3418.052807
0.653378985,75,1000,6000,500000000,2000000,3418.052807
0.656107179,100,1000,6000,500000000,2000000,3418.052807
0.656494885,125,1000,6000,500000000,2000000,3418.052807
0.65959309,150,1000,6000,500000000,2000000,3418.052807
0.653866686,50,1250,6000,500000000,2000000,3418.052807
0.653404995,75,1250,6000,500000000,2000000,3418.052807
0.654131916,100,1250,6000,500000000,2000000,3418.052807
0.653570025,125,1250,6000,500000000,2000000,3418.052807
0.653905554,150,1250,6000,500000000,2000000,3418.052807
0.654673554,50,1500,6000,500000000,2000000,3418.052807
0.6536568,75,1500,6000,500000000,2000000,3418.052807
0.65327288,100,1500,6000,500000000,2000000,3418.052807
0.653817195,125,1500,6000,500000000,2000000,3418.052807
0.655074986,150,1500,6000,500000000,2000000,3418.052807
0.65326199,50,1750,6000,500000000,2000000,3418.052807
0.653562008,75,1750,6000,500000000,2000000,3418.052807
0.654295936,100,1750,6000,500000000,2000000,3418.052807
0.653790087,125,1750,6000,500000000,2000000,3418.052807
0.653883487,150,1750,6000,500000000,2000000,3418.052807
0.653436947,50,750,7000,500000000,2000000,3418.052807
0.65436445,75,750,7000,500000000,2000000,3418.052807
0.653461557,100,750,7000,500000000,2000000,3418.052807
0.653276018,125,750,7000,500000000,2000000,3418.052807
0.655699915,150,750,7000,500000000,2000000,3418.052807
0.654112192,50,1000,7000,500000000,2000000,3418.052807
0.653776999,75,1000,7000,500000000,2000000,3418.052807
0.657674898,100,1000,7000,500000000,2000000,3418.052807
0.653422317,125,1000,7000,500000000,2000000,3418.052807
0.653864288,150,1000,7000,500000000,2000000,3418.052807
0.653554553,50,1250,7000,500000000,2000000,3418.052807
0.653229511,75,1250,7000,500000000,2000000,3418.052807
0.654756176,100,1250,7000,500000000,2000000,3418.052807
0.653557126,125,1250,7000,500000000,2000000,3418.052807
0.65320768,150,1250,7000,500000000,2000000,3418.052807
0.653784841,50,1500,7000,500000000,2000000,3418.052807
0.653629101,75,1500,7000,500000000,2000000,3418.052807
0.653919082,100,1500,7000,500000000,2000000,3418.052807
0.65386219,125,1500,7000,500000000,2000000,3418.052807
0.653239609,150,1500,7000,500000000,2000000,3418.052807
0.653381191,50,1750,7000,500000000,2000000,3418.052807
0.657249609,75,1750,7000,500000000,2000000,3418.052807
0.654165625,100,1750,7000,500000000,2000000,3418.052807
0.653781389,125,1750,7000,500000000,2000000,3418.052807
0.654870317,150,1750,7000,500000000,2000000,3418.052807
0.553631438,50,750,3000,100000000,3000000,2412.743158
0.554644335,75,750,3000,100000000,3000000,2463.00864
0.553103891,100,750,3000,100000000,3000000,2412.743158
0.553403179,125,750,3000,100000000,3000000,2412.743158
0.553130086,150,750,3000,100000000,3000000,2463.00864
0.55337375,50,1000,3000,100000000,3000000,2412.743158
0.552971245,75,1000,3000,100000000,3000000,2412.743158
0.553624818,100,1000,3000,100000000,3000000,2412.743158
0.55357751,125,1000,3000,100000000,3000000,2412.743158
0.554019754,150,1000,3000,100000000,3000000,2463.00864
0.55332816,50,1250,3000,100000000,3000000,2412.743158
0.553076447,75,1250,3000,100000000,3000000,2412.743158
0.554134342,100,1250,3000,100000000,3000000,2412.743158
0.555353213,125,1250,3000,100000000,3000000,2463.00864
0.555689765,150,1250,3000,100000000,3000000,2463.00864
0.557808826,50,1500,3000,100000000,3000000,2463.00864
0.553743773,75,1500,3000,100000000,3000000,2463.00864
0.557635402,100,1500,3000,100000000,3000000,2463.00864
0.55373378,125,1500,3000,100000000,3000000,2412.743158
0.553565788,150,1500,3000,100000000,3000000,2463.00864
0.554966247,50,1750,3000,100000000,3000000,2463.00864
0.556364626,75,1750,3000,100000000,3000000,2463.00864
0.553827007,100,1750,3000,100000000,3000000,2412.743158
0.552915484,125,1750,3000,100000000,3000000,2412.743158
0.553836647,150,1750,3000,100000000,3000000,2412.743158
0.553269777,50,750,4000,100000000,3000000,2463.00864
0.553295244,75,750,4000,100000000,3000000,2412.743158
0.553717183,100,750,4000,100000000,3000000,2412.743158
0.554100909,125,750,4000,100000000,3000000,2412.743158
0.553397394,150,750,4000,100000000,3000000,2412.743158
0.557289773,50,1000,4000,100000000,3000000,2463.00864
0.553520275,75,1000,4000,100000000,3000000,2412.743158
0.552978685,100,1000,4000,100000000,3000000,2412.743158
0.553180298,125,1000,4000,100000000,3000000,2412.743158
0.555962736,150,1000,4000,100000000,3000000,2513.274123
0.556768545,50,1250,4000,100000000,3000000,2463.00864
0.553388622,75,1250,4000,100000000,3000000,2412.743158
0.553958339,100,1250,4000,100000000,3000000,2463.00864
0.554725267,125,1250,4000,100000000,3000000,2463.00864
0.553540299,150,1250,4000,100000000,3000000,2412.743158
0.555392518,50,1500,4000,100000000,3000000,2463.00864
0.553441196,75,1500,4000,100000000,3000000,2412.743158
0.553590526,100,1500,4000,100000000,3000000,2412.743158
0.553070975,125,1500,4000,100000000,3000000,2463.00864
0.553043917,150,1500,4000,100000000,3000000,2463.00864
0.554483127,50,1750,4000,100000000,3000000,2463.00864
0.55337893,75,1750,4000,100000000,3000000,2463.00864
0.553557259,100,1750,4000,100000000,3000000,2412.743158
0.553170191,125,1750,4000,100000000,3000000,2463.00864
0.553411058,150,1750,4000,100000000,3000000,2412.743158
0.554198876,50,750,5000,100000000,3000000,2412.743158
0.553861451,75,750,5000,100000000,3000000,2412.743158
0.556301286,100,750,5000,100000000,3000000,2463.00864
0.552904442,125,750,5000,100000000,3000000,2412.743158
0.553713674,150,750,5000,100000000,3000000,2412.743158
0.553476264,50,1000,5000,100000000,3000000,2412.743158
0.553848586,75,1000,5000,100000000,3000000,2412.743158
0.5538433,100,1000,5000,100000000,3000000,2412.743158
0.553191888,125,1000,5000,100000000,3000000,2412.743158
0.55300653,150,1000,5000,100000000,3000000,2412.743158
0.552959985,50,1250,5000,100000000,3000000,2412.743158
0.553470162,75,1250,5000,100000000,3000000,2412.743158
0.553053175,100,1250,5000,100000000,3000000,2463.00864
0.554597399,125,1250,5000,100000000,3000000,2463.00864
0.553071127,150,1250,5000,100000000,3000000,2412.743158
0.555712862,50,1500,5000,100000000,3000000,2463.00864
0.553807756,75,1500,5000,100000000,3000000,2412.743158
0.552984582,100,1500,5000,100000000,3000000,2412.743158
0.557088936,125,1500,5000,100000000,3000000,2463.00864
0.553473147,150,1500,5000,100000000,3000000,2412.743158
0.553538117,50,1750,5000,100000000,3000000,2412.743158
0.554098903,75,1750,5000,100000000,3000000,2412.743158
0.552982352,100,1750,5000,100000000,3000000,2412.743158
0.554037422,125,1750,5000,100000000,3000000,2412.743158
0.553580391,150,1750,5000,100000000,3000000,2412.743158
0.553975486,50,750,6000,100000000,3000000,2463.00864
0.553030681,75,750,6000,100000000,3000000,2412.743158
0.55352118,100,750,6000,100000000,3000000,2412.743158
0.553337585,125,750,6000,100000000,3000000,2412.743158
0.559635467,150,750,6000,100000000,3000000,2463.00864
0.552934725,50,1000,6000,100000000,3000000,2412.743158
0.554319417,75,1000,6000,100000000,3000000,2463.00864
0.552950682,100,1000,6000,100000000,3000000,2412.743158
0.553266477,125,1000,6000,100000000,3000000,2412.743158
0.554520148,150,1000,6000,100000000,3000000,2463.00864
0.554553926,50,1250,6000,100000000,3000000,2463.00864
0.553500483,75,1250,6000,100000000,3000000,2412.743158
0.554205481,100,1250,6000,100000000,3000000,2463.00864
0.556069393,125,1250,6000,100000000,3000000,2463.00864
0.553494206,150,1250,6000,100000000,3000000,2412.743158
0.554234701,50,1500,6000,100000000,3000000,2412.743158
0.553934988,75,1500,6000,100000000,3000000,2463.00864
0.554177076,100,1500,6000,100000000,3000000,2412.743158
0.553231401,125,1500,6000,100000000,3000000,2412.743158
0.552988177,150,1500,6000,100000000,3000000,2412.743158
0.556350913,50,1750,6000,100000000,3000000,2463.00864
0.554192839,75,1750,6000,100000000,3000000,2463.00864
0.553144785,100,1750,6000,100000000,3000000,2412.743158
0.553223083,125,1750,6000,100000000,3000000,2412.743158
0.554214302,150,1750,6000,100000000,3000000,2463.00864
0.554187005,50,750,7000,100000000,3000000,2412.743158
0.553110221,75,750,7000,100000000,3000000,2412.743158
0.553458937,100,750,7000,100000000,3000000,2412.743158
0.553800174,125,750,7000,100000000,3000000,2412.743158
0.554110446,150,750,7000,100000000,3000000,2412.743158
0.553749262,50,1000,7000,100000000,3000000,2463.00864
0.554942155,75,1000,7000,100000000,3000000,2463.00864
0.554112346,100,1000,7000,100000000,3000000,2463.00864
0.553713482,125,1000,7000,100000000,3000000,2412.743158
0.554337331,150,1000,7000,100000000,3000000,2463.00864
0.553060448,50,1250,7000,100000000,3000000,2463.00864
0.553596445,75,1250,7000,100000000,3000000,2463.00864
0.5534178,100,1250,7000,100000000,3000000,2412.743158
0.552913754,125,1250,7000,100000000,3000000,2412.743158
0.553536048,150,1250,7000,100000000,3000000,2412.743158
0.553539326,50,1500,7000,100000000,3000000,2412.743158
0.553355813,75,1500,7000,100000000,3000000,2412.743158
0.554246015,100,1500,7000,100000000,3000000,2412.743158
0.55338579,125,1500,7000,100000000,3000000,2412.743158
0.553402668,150,1500,7000,100000000,3000000,2412.743158
0.553401798,50,1750,7000,100000000,3000000,2412.743158
0.554067889,75,1750,7000,100000000,3000000,2412.743158
0.553439553,100,1750,7000,100000000,3000000,2412.743158
0.553136138,125,1750,7000,100000000,3000000,2412.743158
0.555026515,150,1750,7000,100000000,3000000,2463.00864
0.56374769,50,750,3000,200000000,3000000,2513.274123
0.565425835,75,750,3000,200000000,3000000,2513.274123
0.565038374,100,750,3000,200000000,3000000,2513.274123
0.562836774,125,750,3000,200000000,3000000,2513.274123
0.565568775,150,750,3000,200000000,3000000,2513.274123
0.563252926,50,1000,3000,200000000,3000000,2513.274123
0.563162595,75,1000,3000,200000000,3000000,2513.274123
0.565132625,100,1000,3000,200000000,3000000,2513.274123
0.562863802,125,1000,3000,200000000,3000000,2513.274123
0.563037155,150,1000,3000,200000000,3000000,2513.274123
0.56405225,50,1250,3000,200000000,3000000,2513.274123
0.564474017,75,1250,3000,200000000,3000000,2513.274123
0.562976505,100,1250,3000,200000000,3000000,2513.274123
0.563606082,125,1250,3000,200000000,3000000,2513.274123
0.563958472,150,1250,3000,200000000,3000000,2513.274123
0.562968318,50,1500,3000,200000000,3000000,2513.274123
0.562824848,75,1500,3000,200000000,3000000,2513.274123
0.562759651,100,1500,3000,200000000,3000000,2513.274123
0.563113237,125,1500,3000,200000000,3000000,2544.690049
0.563215069,150,1500,3000,200000000,3000000,2513.274123
0.563056096,50,1750,3000,200000000,3000000,2544.690049
0.563343337,75,1750,3000,200000000,3000000,2544.690049
0.565526394,100,1750,3000,200000000,3000000,2513.274123
0.563481758,125,1750,3000,200000000,3000000,2513.274123
0.562742163,150,1750,3000,200000000,3000000,2513.274123
0.563297678,50,750,4000,200000000,3000000,2513.274123
0.563141851,75,750,4000,200000000,3000000,2513.274123
0.563519418,100,750,4000,200000000,3000000,2513.274123
0.563015664,125,750,4000,200000000,3000000,2513.274123
0.565202074,150,750,4000,200000000,3000000,2513.274123
0.562871106,50,1000,4000,200000000,3000000,2513.274123
0.564386219,75,1000,4000,200000000,3000000,2513.274123
0.564473034,100,1000,4000,200000000,3000000,2513.274123
0.563374551,125,1000,4000,200000000,3000000,2544.690049
0.562779497,150,1000,4000,200000000,3000000,2513.274123
0.564196097,50,1250,4000,200000000,3000000,2513.274123
0.562974101,75,1250,4000,200000000,3000000,2513.274123
0.563349607,100,1250,4000,200000000,3000000,2513.274123
0.563445606,125,1250,4000,200000000,3000000,2513.274123
0.564347514,150,1250,4000,200000000,3000000,2513.274123
0.562718842,50,1500,4000,200000000,3000000,2513.274123
0.56281254,75,1500,4000,200000000,3000000,2513.274123
0.56363765,100,1500,4000,200000000,3000000,2513.274123
0.563090079,125,1500,4000,200000000,3000000,2513.274123
0.563156592,150,1500,4000,200000000,3000000,2513.274123
0.563193938,50,1750,4000,200000000,3000000,2513.274123
0.563443671,75,1750,4000,200000000,3000000,2513.274123
0.564055357,100,1750,4000,200000000,3000000,2513.274123
0.563327208,125,1750,4000,200000000,3000000,2513.274123
0.563989184,150,1750,4000,200000000,3000000,2513.274123
0.563052495,50,750,5000,200000000,3000000,2513.274123
0.563615331,75,750,5000,200000000,3000000,2513.274123
0.56366806,100,750,5000,200000000,3000000,2513.274123
0.563605846,125,750,5000,200000000,3000000,2513.274123
0.563619993,150,750,5000,200000000,3000000,2513.274123
0.562872163,50,1000,5000,200000000,3000000,2513.274123
0.563427696,75,1000,5000,200000000,3000000,2513.274123
0.563002998,100,1000,5000,200000000,3000000,2513.274123
0.562905443,125,1000,5000,200000000,3000000,2513.274123
0.562712985,150,1000,5000,200000000,3000000,2544.690049
0.564035405,50,1250,5000,200000000,3000000,2513.274123
0.562909669,75,1250,5000,200000000,3000000,2513.274123
0.563367242,100,1250,5000,200000000,3000000,2513.274123
0.563059945,125,1250,5000,200000000,3000000,2513.274123
0.562906081,150,1250,5000,200000000,3000000,2513.274123
0.563225458,50,1500,5000,200000000,3000000,2513.274123
0.562938521,75,1500,5000,200000000,3000000,2544.690049
0.562720244,100,1500,5000,200000000,3000000,2513.274123
0.562848282,125,1500,5000,200000000,3000000,2513.274123
0.563828496,150,1500,5000,200000000,3000000,2513.274123
0.563811097,50,1750,5000,200000000,3000000,2513.274123
0.564266282,75,1750,5000,200000000,3000000,2513.274123
0.563967816,100,1750,5000,200000000,3000000,2513.274123
0.564387345,125,1750,5000,200000000,3000000,2513.274123
0.563807571,150,1750,5000,200000000,3000000,2513.274123
0.564975316,50,750,6000,200000000,3000000,2513.274123
0.563029622,75,750,6000,200000000,3000000,2513.274123
0.562903506,100,750,6000,200000000,3000000,2513.274123
0.562948249,125,750,6000,200000000,3000000,2513.274123
0.5633508,150,750,6000,200000000,3000000,2513.274123
0.564950874,50,1000,6000,200000000,3000000,2513.274123
0.563124581,75,1000,6000,200000000,3000000,2513.274123
0.56326055,100,1000,6000,200000000,3000000,2513.274123
0.563145256,125,1000,6000,200000000,3000000,2513.274123
0.565463968,150,1000,6000,200000000,3000000,2513.274123
0.564865896,50,1250,6000,200000000,3000000,2513.274123
0.564020783,75,1250,6000,200000000,3000000,2513.274123
0.56292054,100,1250,6000,200000000,3000000,2513.274123
0.564419891,125,1250,6000,200000000,3000000,2513.274123
0.563062963,150,1250,6000,200000000,3000000,2513.274123
0.5631225,50,1500,6000,200000000,3000000,2513.274123
0.563068872,75,1500,6000,200000000,3000000,2513.274123
0.564218748,100,1500,6000,200000000,3000000,2513.274123
0.563237035,125,1500,6000,200000000,3000000,2513.274123
0.564222052,150,1500,6000,200000000,3000000,2513.274123
0.563126463,50,1750,6000,200000000,3000000,2513.274123
0.562815268,75,1750,6000,200000000,3000000,2513.274123
0.562957538,100,1750,6000,200000000,3000000,2513.274123
0.564200603,125,1750,6000,200000000,3000000,2513.274123
0.563704264,150,1750,6000,200000000,3000000,2513.274123
0.565084292,50,750,7000,200000000,3000000,2513.274123
0.563046964,75,750,7000,200000000,3000000,2513.274123
0.562959503,100,750,7000,200000000,3000000,2513.274123
0.564040337,125,750,7000,200000000,3000000,2513.274123
0.562810388,150,750,7000,200000000,3000000,2513.274123
0.564596284,50,1000,7000,200000000,3000000,2513.274123
0.563376932,75,1000,7000,200000000,3000000,2513.274123
0.562736886,100,1000,7000,200000000,3000000,2513.274123
0.563202011,125,1000,7000,200000000,3000000,2513.274123
0.562903937,150,1000,7000,200000000,3000000,2513.274123
0.563475952,50,1250,7000,200000000,3000000,2513.274123
0.562661053,75,1250,7000,200000000,3000000,2544.690049
0.563006356,100,1250,7000,200000000,3000000,2513.274123
0.56302656,125,1250,7000,200000000,3000000,2544.690049
0.5634099,150,1250,7000,200000000,3000000,2513.274123
0.564268351,50,1500,7000,200000000,3000000,2513.274123
0.563297985,75,1500,7000,200000000,3000000,2513.274123
0.564113076,100,1500,7000,200000000,3000000,2513.274123
0.563434618,125,1500,7000,200000000,3000000,2513.274123
0.563744168,150,1500,7000,200000000,3000000,2513.274123
